Ukazatel,IndicatorType,Počet obyvatel obce,VELSKUPOBC,Území-Stát,Uz023h22.STAT,Území-Kraj,Uz023h22.KRAJ,Území-Okres,Uz023h22.OKRES,Druh nemovitosti,REPRCENNEM,Roční a 3-letá období,CAS1R3R1,Hodnota
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Jablonec nad Nisou,CZ0512,Byty [Kč/m2],10602,2024,2024,46509
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Jablonec nad Nisou,CZ0512,Byty [Kč/m2],10602,2025,2025,52386
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Liberec,CZ0513,Rodinné domy [Kč/m2],10302,2019,2019,34416
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Liberec,CZ0513,Rodinné domy [Kč/m2],10302,2020,2020,38720
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Liberec,CZ0513,Rodinné domy [Kč/m2],10302,2021,2021,44406
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Liberec,CZ0513,Rodinné domy [Kč/m2],10302,2022,2022,52313
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Liberec,CZ0513,Rodinné domy [Kč/m2],10302,2023,2023,52501
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Liberec,CZ0513,Rodinné domy [Kč/m2],10302,2024,2024,56261
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Liberec,CZ0513,Rodinné domy [Kč/m2],10302,2025,2025,61814
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Liberec,CZ0513,Byty [Kč/m2],10602,2019,2019,32644
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Liberec,CZ0513,Byty [Kč/m2],10602,2020,2020,38595
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Liberec,CZ0513,Byty [Kč/m2],10602,2021,2021,44917
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Liberec,CZ0513,Byty [Kč/m2],10602,2022,2022,56464
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Liberec,CZ0513,Byty [Kč/m2],10602,2023,2023,52028
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Liberec,CZ0513,Byty [Kč/m2],10602,2024,2024,56581
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Liberec,CZ0513,Byty [Kč/m2],10602,2025,2025,64893
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Semily,CZ0514,Rodinné domy [Kč/m2],10302,2019,2019,25784
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Semily,CZ0514,Rodinné domy [Kč/m2],10302,2020,2020,28287
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Semily,CZ0514,Rodinné domy [Kč/m2],10302,2021,2021,35630
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Semily,CZ0514,Rodinné domy [Kč/m2],10302,2022,2022,42283
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Semily,CZ0514,Rodinné domy [Kč/m2],10302,2023,2023,40238
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Semily,CZ0514,Rodinné domy [Kč/m2],10302,2024,2024,44187
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Semily,CZ0514,Rodinné domy [Kč/m2],10302,2025,2025,44581
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Semily,CZ0514,Byty [Kč/m2],10602,2019,2019,24343
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Semily,CZ0514,Byty [Kč/m2],10602,2020,2020,28351
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Semily,CZ0514,Byty [Kč/m2],10602,2021,2021,34775
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Semily,CZ0514,Byty [Kč/m2],10602,2022,2022,47842
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Semily,CZ0514,Byty [Kč/m2],10602,2023,2023,46881
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Semily,CZ0514,Byty [Kč/m2],10602,2024,2024,48466
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Liberecký kraj,CZ051,Semily,CZ0514,Byty [Kč/m2],10602,2025,2025,53026
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Rodinné domy [Kč/m2],10302,2019,2019,37321
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Rodinné domy [Kč/m2],10302,2020,2020,39379
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Rodinné domy [Kč/m2],10302,2021,2021,48667
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Rodinné domy [Kč/m2],10302,2022,2022,58264
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Rodinné domy [Kč/m2],10302,2023,2023,56223
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Rodinné domy [Kč/m2],10302,2024,2024,60148
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Rodinné domy [Kč/m2],10302,2025,2025,68544
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Byty [Kč/m2],10602,2019,2019,38025
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Byty [Kč/m2],10602,2020,2020,45047
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Byty [Kč/m2],10602,2021,2021,56036
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Byty [Kč/m2],10602,2022,2022,69884
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Byty [Kč/m2],10602,2023,2023,59403
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Byty [Kč/m2],10602,2024,2024,67871
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Byty [Kč/m2],10602,2025,2025,77507
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Jičín,CZ0522,Rodinné domy [Kč/m2],10302,2019,2019,26423
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Jičín,CZ0522,Rodinné domy [Kč/m2],10302,2020,2020,25522
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Jičín,CZ0522,Rodinné domy [Kč/m2],10302,2021,2021,33988
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Jičín,CZ0522,Rodinné domy [Kč/m2],10302,2022,2022,41375
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Jičín,CZ0522,Rodinné domy [Kč/m2],10302,2023,2023,41667
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Jičín,CZ0522,Rodinné domy [Kč/m2],10302,2024,2024,41749
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Jičín,CZ0522,Rodinné domy [Kč/m2],10302,2025,2025,44239
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Jičín,CZ0522,Byty [Kč/m2],10602,2019,2019,27932
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Jičín,CZ0522,Byty [Kč/m2],10602,2020,2020,30887
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Jičín,CZ0522,Byty [Kč/m2],10602,2021,2021,36823
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Jičín,CZ0522,Byty [Kč/m2],10602,2022,2022,45707
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Jičín,CZ0522,Byty [Kč/m2],10602,2023,2023,48644
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Jičín,CZ0522,Byty [Kč/m2],10602,2024,2024,47849
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Jičín,CZ0522,Byty [Kč/m2],10602,2025,2025,54045
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Náchod,CZ0523,Rodinné domy [Kč/m2],10302,2019,2019,26008
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Náchod,CZ0523,Rodinné domy [Kč/m2],10302,2020,2020,27690
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Náchod,CZ0523,Rodinné domy [Kč/m2],10302,2021,2021,31070
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Náchod,CZ0523,Rodinné domy [Kč/m2],10302,2022,2022,36420
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Náchod,CZ0523,Rodinné domy [Kč/m2],10302,2023,2023,42506
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Náchod,CZ0523,Rodinné domy [Kč/m2],10302,2024,2024,42934
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Náchod,CZ0523,Rodinné domy [Kč/m2],10302,2025,2025,43260
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Náchod,CZ0523,Byty [Kč/m2],10602,2019,2019,20244
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Náchod,CZ0523,Byty [Kč/m2],10602,2020,2020,23750
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Náchod,CZ0523,Byty [Kč/m2],10602,2021,2021,31441
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Náchod,CZ0523,Byty [Kč/m2],10602,2022,2022,37020
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Náchod,CZ0523,Byty [Kč/m2],10602,2023,2023,41155
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Náchod,CZ0523,Byty [Kč/m2],10602,2024,2024,40557
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Náchod,CZ0523,Byty [Kč/m2],10602,2025,2025,46815
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rodinné domy [Kč/m2],10302,2019,2019,27806
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rodinné domy [Kč/m2],10302,2020,2020,30091
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rodinné domy [Kč/m2],10302,2021,2021,33325
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rodinné domy [Kč/m2],10302,2022,2022,44802
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rodinné domy [Kč/m2],10302,2023,2023,41554
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rodinné domy [Kč/m2],10302,2024,2024,43729
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rodinné domy [Kč/m2],10302,2025,2025,48746
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Byty [Kč/m2],10602,2019,2019,25913
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Byty [Kč/m2],10602,2020,2020,29121
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Byty [Kč/m2],10602,2021,2021,36054
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Byty [Kč/m2],10602,2022,2022,43548
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Byty [Kč/m2],10602,2023,2023,39877
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Byty [Kč/m2],10602,2024,2024,42094
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Byty [Kč/m2],10602,2025,2025,48659
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Rodinné domy [Kč/m2],10302,2019,2019,27657
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Rodinné domy [Kč/m2],10302,2020,2020,31147
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Rodinné domy [Kč/m2],10302,2021,2021,35148
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Rodinné domy [Kč/m2],10302,2022,2022,41626
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Rodinné domy [Kč/m2],10302,2023,2023,41709
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Rodinné domy [Kč/m2],10302,2024,2024,43985
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Rodinné domy [Kč/m2],10302,2025,2025,50639
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Byty [Kč/m2],10602,2019,2019,22317
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Byty [Kč/m2],10602,2020,2020,27145
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Byty [Kč/m2],10602,2021,2021,35339
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Byty [Kč/m2],10602,2022,2022,41278
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Byty [Kč/m2],10602,2023,2023,39829
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Byty [Kč/m2],10602,2024,2024,43373
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Byty [Kč/m2],10602,2025,2025,48689
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Chrudim,CZ0531,Rodinné domy [Kč/m2],10302,2019,2019,25689
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Chrudim,CZ0531,Rodinné domy [Kč/m2],10302,2020,2020,29345
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Chrudim,CZ0531,Rodinné domy [Kč/m2],10302,2021,2021,34266
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Chrudim,CZ0531,Rodinné domy [Kč/m2],10302,2022,2022,40267
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Chrudim,CZ0531,Rodinné domy [Kč/m2],10302,2023,2023,38223
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Chrudim,CZ0531,Rodinné domy [Kč/m2],10302,2024,2024,40247
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Chrudim,CZ0531,Rodinné domy [Kč/m2],10302,2025,2025,48554
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Chrudim,CZ0531,Byty [Kč/m2],10602,2019,2019,24370
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Chrudim,CZ0531,Byty [Kč/m2],10602,2020,2020,29135
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Chrudim,CZ0531,Byty [Kč/m2],10602,2021,2021,37411
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Chrudim,CZ0531,Byty [Kč/m2],10602,2022,2022,42445
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Chrudim,CZ0531,Byty [Kč/m2],10602,2023,2023,39174
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Chrudim,CZ0531,Byty [Kč/m2],10602,2024,2024,43956
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Chrudim,CZ0531,Byty [Kč/m2],10602,2025,2025,50419
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Pardubice,CZ0532,Rodinné domy [Kč/m2],10302,2019,2019,37083
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Pardubice,CZ0532,Rodinné domy [Kč/m2],10302,2020,2020,41509
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Pardubice,CZ0532,Rodinné domy [Kč/m2],10302,2021,2021,44351
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Pardubice,CZ0532,Rodinné domy [Kč/m2],10302,2022,2022,57189
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Pardubice,CZ0532,Rodinné domy [Kč/m2],10302,2023,2023,56311
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Pardubice,CZ0532,Rodinné domy [Kč/m2],10302,2024,2024,57562
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Pardubice,CZ0532,Rodinné domy [Kč/m2],10302,2025,2025,65049
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Pardubice,CZ0532,Byty [Kč/m2],10602,2019,2019,34962
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Pardubice,CZ0532,Byty [Kč/m2],10602,2020,2020,40899
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Pardubice,CZ0532,Byty [Kč/m2],10602,2021,2021,51122
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Pardubice,CZ0532,Byty [Kč/m2],10602,2022,2022,62058
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Pardubice,CZ0532,Byty [Kč/m2],10602,2023,2023,57323
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Pardubice,CZ0532,Byty [Kč/m2],10602,2024,2024,62562
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Pardubice,CZ0532,Byty [Kč/m2],10602,2025,2025,73075
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Svitavy,CZ0533,Rodinné domy [Kč/m2],10302,2019,2019,27555
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Svitavy,CZ0533,Rodinné domy [Kč/m2],10302,2020,2020,26190
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Svitavy,CZ0533,Rodinné domy [Kč/m2],10302,2021,2021,34945
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Svitavy,CZ0533,Rodinné domy [Kč/m2],10302,2022,2022,39633
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Svitavy,CZ0533,Rodinné domy [Kč/m2],10302,2023,2023,34701
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Svitavy,CZ0533,Rodinné domy [Kč/m2],10302,2024,2024,37551
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Svitavy,CZ0533,Rodinné domy [Kč/m2],10302,2025,2025,41319
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Svitavy,CZ0533,Byty [Kč/m2],10602,2019,2019,24288
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Svitavy,CZ0533,Byty [Kč/m2],10602,2020,2020,28729
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Svitavy,CZ0533,Byty [Kč/m2],10602,2021,2021,34965
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Svitavy,CZ0533,Byty [Kč/m2],10602,2022,2022,41933
Průměrná jednotková kupní cena nemovitosti,7432,Celkem,0,Česko,CZ,Pardubický kraj,CZ053,Svitavy,CZ0533,Byty [Kč/m2],10602,2023,2023,41539
